class,split,dosya_adi,hedef_adi,image_path,avg_hash,phash
Class4,Train,0706.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0706.PNG,0303030307cfffff,a74cd93126c8d9b6
Class4,Train,0707.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0707.PNG,03030303070fffff,a760d931668e99e3
Class4,Train,0708.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0708.PNG,03030307074fffff,a76ed931269c89a3
Class4,Train,0709.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0709.PNG,03030303074fffff,a66cd9332684d9e3
Class4,Train,0710.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0710.PNG,03030303074fffff,a36cd8b1268cd9e3
Class4,Train,0711.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0711.PNG,03070307074fffff,a668d83027d8d9f3
Class4,Train,0712.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0712.PNG,03030303070fffff,a74ad93126c8d9b3
Class4,Train,0713.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0713.PNG,03030307075fffff,a76cc93522cdd8a3
Class4,Train,0714.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0714.PNG,03070303074fffff,a666d83526c9d9a3
Class4,Train,0715.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0715.PNG,03030303074fffff,a66cd9332688d9ea
Class4,Train,0716.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0716.PNG,03030303074fffff,a66cd83166ccc973
Class4,Train,0717.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0717.PNG,0307030707dfffff,a74cd9a4269dd863
Class4,Train,0718.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0718.PNG,03070307076fffff,a76cd9b12688c9ba
Class4,Train,0719.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0719.PNG,03070307074fffff,a66cd9b0269cc9e9
Class4,Train,0720.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0720.PNG,03030303070fffff,a76cd9332688d9a3
Class4,Train,0721.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0721.PNG,03030303070fffff,a76cd93026ccd963
Class4,Train,0722.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0722.PNG,0307030307cfffff,a76cd932268dc92b
Class4,Train,0723.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0723.PNG,03030303070fffff,a778d9312698d8b6
Class4,Train,0724.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0724.PNG,03030307070fffff,a74cd911268cd9f3
Class4,Train,0725.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0725.PNG,03070303070fffff,a765d82126d99973
Class4,Train,0726.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0726.PNG,03030307070fffff,a766d93122dcdd60
Class4,Train,0727.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0727.PNG,03030303074fffff,a74cd931229cd9e3
Class4,Train,0728.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0728.PNG,03030303070fffff,a748d933268dd971
Class4,Train,0729.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0729.PNG,03030307070fffff,a760d9b126ccd9a3
Class4,Train,0730.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0730.PNG,03030303075fffff,a769d931668cd983
Class4,Train,0731.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0731.PNG,03030307074fffff,a348d9b1268cd9f3
Class4,Train,0732.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0732.PNG,0303030707cfffff,a74cd9b32698c9e1
Class4,Train,0733.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0733.PNG,03070303070fffff,a76cd93326cc8963
Class4,Train,0734.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0734.PNG,03030303070fffff,a768c93126c8d9f3
Class4,Train,0735.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0735.PNG,03030303074fffff,a76ed9172288d9b2
Class4,Train,0736.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0736.PNG,03030107070fffff,a748d9b62695c972
Class4,Train,0737.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0737.PNG,03030303074fffff,a768d93126dac9b2
Class4,Train,0738.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0738.PNG,03030303074fffff,a76cd83466c999b2
Class4,Train,0739.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0739.PNG,03030307070fffff,a64ed8b5268cd9e2
Class4,Train,0740.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0740.PNG,03030307074fffff,a76ad93366d889a2
Class4,Train,0741.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0741.PNG,03070307074fffff,a374d92226c9d8f3
Class4,Train,0742.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0742.PNG,03030307070fffff,a76cd90366de89a1
Class4,Train,0743.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0743.PNG,03030307070fffff,a74ed931268cc973
Class4,Train,0744.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0744.PNG,03030307070fffff,a768d9236688d967
Class4,Train,0745.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0745.PNG,03030303070fffff,a746d9b126c8c9f2
Class4,Train,0746.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0746.PNG,03030303074fffff,a76ad9a066dc99a2
Class4,Train,0747.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0747.PNG,00030307074fffff,a74ac99622ccdcb3
Class4,Train,0748.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0748.PNG,03030303074fffff,b678d92363ccd8a2
Class4,Train,0749.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0749.PNG,03030303074fffff,a748d93026cdd9b3
Class4,Train,0750.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0750.PNG,03030303074fffff,a76cc921628cd9eb
Class4,Train,0751.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0751.PNG,03030303074fffff,a768d93126ccd9e2
Class4,Train,0752.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0752.PNG,03030303074fffff,a766d9316688d9a3
Class4,Train,0753.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0753.PNG,01030307074fffff,a746d93126ccd9e2
Class4,Train,0754.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0754.PNG,03030303074fffff,a709d933269a99e6
Class4,Train,0755.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0755.PNG,01030303070fffff,a748d91322ce9db3
Class4,Train,0756.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0756.PNG,03030303070fffff,a762d93166cc99a3
Class4,Train,0757.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0757.PNG,03030307074fffff,a74ed9222698d9e6
Class4,Train,0758.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0758.PNG,03030307074fffff,a66ad93122dcd9a5
Class4,Train,0759.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0759.PNG,03030303074fffff,a76dd922268cc9d3
Class4,Train,0760.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0760.PNG,03030303074fffff,a768d93326ccc9e2
Class4,Train,0761.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0761.PNG,01030303074fffff,a768d930268cd9f3
Class4,Train,0762.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0762.PNG,03030303070fffff,a749d9b72688c8e3
Class4,Train,0763.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0763.PNG,01030303070fffff,a76cd83726cc89e1
Class4,Train,0764.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0764.PNG,03030303074fffff,a762d920668cd9f6
Class4,Train,0765.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0765.PNG,03030303070fffff,a74cd9b1629c99e2
Class4,Train,0766.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0766.PNG,03070307074fffff,a746d931628cd9f2
Class4,Train,0767.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0767.PNG,03030303070fffff,a749d93026c8d9f3
Class4,Train,0768.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0768.PNG,03030303074fffff,a76cd920229cd9e7
Class4,Train,0769.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0769.PNG,03030303070fffff,a74cd920668dd9e3
Class4,Train,0770.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0770.PNG,03030303074fffff,a74ed934668bc923
Class4,Train,0771.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0771.PNG,03030303070fffff,a76ed931278c99e0
Class4,Train,0772.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0772.PNG,03030307075fffff,a76cd93026ccc9b3
Class4,Train,0773.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0773.PNG,03030303074fffff,a642d9b126c9d973
Class4,Train,0774.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0774.PNG,03070303074fffff,a66ec93226c1d93e
Class4,Train,0775.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0775.PNG,03030303070fffff,a764d834668cd9e3
Class4,Train,0776.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0776.PNG,03030307074fffff,a766d931268cd9a3
Class4,Train,0777.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0777.PNG,03030307074fffff,a746d831669c99e3
Class4,Train,0778.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0778.PNG,03030303074fffff,a76cd93126989973
Class4,Train,0779.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0779.PNG,03030303074fffff,a74cd931268d89f3
Class4,Train,0780.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0780.PNG,03030307074fffff,a76cd9312688d9e3
Class4,Train,0781.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0781.PNG,07070303074fffff,a744d9b226cd89b3
Class4,Train,0782.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0782.PNG,01030307074fffff,a766d932268cd9a3
Class4,Train,0783.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0783.PNG,03030307074fffff,a76cd911269ad9a3
Class4,Train,0784.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0784.PNG,03030303070fffff,a74ed91562c8d9b2
Class4,Train,0785.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0785.PNG,03030303070fffff,a748d930668cd9f3
Class4,Train,0786.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0786.PNG,03030307074fffff,a768d931268cd9a7
Class4,Train,0787.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0787.PNG,03030303074fffff,a74ad9336698d8a6
Class4,Train,0788.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0788.PNG,03030303074fff9f,a760d99126c8d9bb
Class4,Train,0789.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0789.PNG,03030303074fffff,a765d93326c8d8e1
Class4,Train,0790.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0790.PNG,03030307075fffff,a76ad931269cc963
Class4,Train,0791.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0791.PNG,03030307074fffff,a74ec9316289d9b3
Class4,Train,0792.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0792.PNG,03030303074fffff,a648d8b7268dc9e3
Class4,Train,0793.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0793.PNG,03030303074fffff,a762d972669c89e1
Class4,Train,0794.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0794.PNG,03030307070fffff,a74cd921268dc9f3
Class4,Train,0795.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0795.PNG,03030307074fffff,a748d934669cd9a3
Class4,Train,0796.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0796.PNG,03030307070fffff,a64cd933628dd963
Class4,Train,0797.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0797.PNG,03030307074fffff,a76ad930268cd9e3
Class4,Train,0798.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0798.PNG,03030303070fffff,a56ad931268bd8e3
Class4,Train,0799.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0799.PNG,03030303074fffff,a76cd93226cc88f3
Class4,Train,0800.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0800.PNG,03030303074fffff,a768d93226dcc9a3
Class4,Train,0801.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0801.PNG,03030303074fffff,a748d926660dd9e5
Class4,Train,0802.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0802.PNG,03030307074fffff,a76ad93326c899f0
Class4,Train,0803.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0803.PNG,03030303074fffff,a748d924268cd9f7
Class4,Train,0804.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0804.PNG,03030307074fffff,a70dd9b12294d9b5
Class4,Train,0805.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0805.PNG,03030303070fffff,a74ed932260cc9f3
Class4,Train,0806.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0806.PNG,03030303074fffff,a74bd9332688d8b3
Class4,Train,0807.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0807.PNG,03070307074fffff,a764d93126c9d9a3
Class4,Train,0808.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0808.PNG,03070303074fffff,a748d9b3664c49ae
Class4,Train,0809.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0809.PNG,03030303074fffff,a76cd93066c8d9b2
Class4,Train,0810.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0810.PNG,03030307070fffff,a76cc931268cc9f3
Class4,Train,0811.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0811.PNG,03070303074fffff,a768d9a0268cc9fb
Class4,Train,0812.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0812.PNG,03030303074fffff,a764d933268cd963
Class4,Train,0813.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0813.PNG,03030307070fffff,a644d931269cd977
Class4,Train,0814.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0814.PNG,03030303070fffff,a74ed93126c9d8b1
Class4,Train,0815.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0815.PNG,03030303070fffff,a76fd9312688c9e2
Class4,Train,0816.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0816.PNG,03030307074fffff,a748d92162dcdda3
Class4,Train,0817.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0817.PNG,03030307074fffff,a766d933269cd8e0
Class4,Train,0818.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0818.PNG,03070303074fffff,a766d932268dd923
Class4,Train,0819.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0819.PNG,03070303075fffff,a64cd82066ced9f3
Class4,Train,0820.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0820.PNG,03030303074fffff,a762d930668cd9a7
Class4,Train,0821.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0821.PNG,03030303074fffff,a76ec92362cc99b2
Class4,Train,0822.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0822.PNG,0303030707cfffff,a664d831269dd9e3
Class4,Train,0823.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0823.PNG,03070307074fffff,a74ad93166d8c963
Class4,Train,0824.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0824.PNG,03030303074fffff,a668d930278cd9f3
Class4,Train,0825.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0825.PNG,03030303070fffff,a748d9372649d933
Class4,Train,0826.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0826.PNG,01030303070fffff,a76ad933269c98a3
Class4,Train,0827.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0827.PNG,03030307074fffff,a74cd931268cd9e3
Class4,Train,0828.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0828.PNG,03030307071fffff,a768d93622cdd871
Class4,Train,0829.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0829.PNG,03070307074fffff,a66ad9316684d9e3
Class4,Train,0830.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0830.PNG,03030303074fffff,a768d922625bd9a6
Class4,Train,0831.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0831.PNG,03030307074fffff,a748d9a566d899a3
Class4,Train,0832.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0832.PNG,03030303070fffff,a74cd93126ccc9f1
Class4,Train,0833.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0833.PNG,07030307074fffff,a64cd9a0268cdd7b
