class,split,dosya_adi,hedef_adi,image_path,md5_hash
Class4,Train,0785.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0785.PNG,bb39ad88adf47dede905faa05c9e9344
Class4,Train,0786.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0786.PNG,11fd068225725893f12adbbb92b0ee55
Class4,Train,0787.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0787.PNG,9b9a2fff7f02f4d591d9961cafc5bcea
Class4,Train,0788.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0788.PNG,2f285a61fca08d89cbd66c32bcaff888
Class4,Train,0789.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0789.PNG,68123bc266138742d179d0350616c7dd
Class4,Train,0790.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0790.PNG,15febf028dbe7523f34f04f6e4ce1c79
Class4,Train,0791.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0791.PNG,50c859713f66e6e16dc127d691eb23af
Class4,Train,0792.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0792.PNG,8398afc440136423ddfe64bf36b51b99
Class4,Train,0793.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0793.PNG,8a3595ef9074bdf6a9ae1f2187ccb196
Class4,Train,0794.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0794.PNG,be735625541d2623b72998e7579a8bb4
Class4,Train,0795.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0795.PNG,de77e139ee785d60508726800168cea0
Class4,Train,0796.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0796.PNG,69eacdb8282a499042b2d61ff620021b
Class4,Train,0797.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0797.PNG,f84da6a34f967832518382d646029ff6
Class4,Train,0798.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0798.PNG,a4246c76e7b6dc7203de3d1ce6717418
Class4,Train,0799.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0799.PNG,ebcd80b0db1844abac20523fe3b745f7
Class4,Train,0800.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0800.PNG,f0592b3ad2035692b747ccd065584c31
Class4,Train,0801.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0801.PNG,a37efdbd403eeea65d38f6c2416bc909
Class4,Train,0802.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0802.PNG,6a9b32aef63866a1ce3d2ca06945ac93
Class4,Train,0803.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0803.PNG,8f95c496209b61adb10f6fe4e629ba1c
Class4,Train,0804.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0804.PNG,489d5f2d52f9a8c94cafd7b1cb4041be
Class4,Train,0805.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0805.PNG,a680fd58eaffc16beda308530597379f
Class4,Train,0806.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0806.PNG,8d4ba98c3dca07ce6a63f60b96c74825
Class4,Train,0807.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0807.PNG,4a60429b9b92452fa3ac484c6177a012
Class4,Train,0808.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0808.PNG,706b68671cc39ef2ca6b6ca0a41f5197
Class4,Train,0809.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0809.PNG,813fc90fd46b385560390bf24406060d
Class4,Train,0810.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0810.PNG,0cb55f479b0a072e092efb4ae7fc074f
Class4,Train,0811.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0811.PNG,5c5769097628a6753cf4d3301d238e75
Class4,Train,0812.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0812.PNG,9c76c7353220b3b142c897c719b7bb5c
Class4,Train,0813.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0813.PNG,ac077612f207ec3f27f70dcfd280acc4
Class4,Train,0814.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0814.PNG,216547974fd3209ab6b28e9d13ad590f
Class4,Train,0815.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0815.PNG,c524fdae90db795176e3cc8f16e03762
Class4,Train,0816.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0816.PNG,ed3a47f84caf51a8dffd279bbdb68241
Class4,Train,0817.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0817.PNG,8a573ac4800cbb3b16c488ab6f999b5c
Class4,Train,0818.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0818.PNG,a7c04b74948db0355518166a52692b71
Class4,Train,0819.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0819.PNG,43d8aa75f69e7d0f398184688b57e780
Class4,Train,0820.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0820.PNG,e5dc2466893da3093e7d797c727bece0
Class4,Train,0821.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0821.PNG,d63211ec3b15cc6105ef39f67f650778
Class4,Train,0822.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0822.PNG,d7363c7050ad0217d423aa61b01b77b2
Class4,Train,0823.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0823.PNG,9e7c842563c1acdb1e61ada5297d5565
Class4,Train,0824.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0824.PNG,df489846daccea6d55db6b8150aa1199
Class4,Train,0825.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0825.PNG,3251ac2313e8e7068043ef3fcb838e06
Class4,Train,0826.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0826.PNG,d3a332684987a8492aa1aff383afa7ad
Class4,Train,0827.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0827.PNG,4f37491a0ac6226a203b4dee94130ad3
Class4,Train,0828.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0828.PNG,946fbdce554109abdc05b8965d0ea726
Class4,Train,0829.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0829.PNG,a1154ebef09f8a933b976809fca74426
Class4,Train,0830.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0830.PNG,60c3bbfb1a94b3ae49f025fb2d8b8b8f
Class4,Train,0831.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0831.PNG,5e6e736b5ff6acb9a3a9773f5e1c491f
Class4,Train,0832.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0832.PNG,ce1f191246c7bfc8cba4145ea3b9e708
Class4,Train,0833.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0833.PNG,e0071ffab69cc99aa8583b442f9af341
Class4,Train,0834.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0834.PNG,fa6427eff2b8259a99068fa027fc8963
Class4,Train,0835.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0835.PNG,91949cdf8b28d17a274b1e57b7d79874
Class4,Train,0836.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0836.PNG,97dc29e4c2d27ae2add654037aad29ff
Class4,Train,0837.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0837.PNG,e2610122500d97da2e05688a1c93b679
Class4,Train,0838.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0838.PNG,b0a407c4a411121693600078d1120ac9
Class4,Train,0839.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0839.PNG,9fce3719a633ebbc6a4e6b14e1b0377b
Class4,Train,0840.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0840.PNG,17853056f967b682763af872bfb38b86
Class4,Train,0841.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0841.PNG,0ee3f1b641bf9392783638144836876c
Class4,Train,0842.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0842.PNG,761f4766cb0d4b06b56abd4e27839c26
Class4,Train,0843.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0843.PNG,8daa2661f35c14822b898a85e3da236d
Class4,Train,0844.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0844.PNG,de21f16203b0616908559750dd3afcbe
Class4,Train,0845.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0845.PNG,6d9b53256d5bf2fa60ece3ac526c09e0
Class4,Train,0846.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0846.PNG,9c009dcd97f2108ff0b4784b09796a4b
Class4,Train,0847.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0847.PNG,ffabafeb8e21e86bdfbfd6b5bfaba9f5
Class4,Train,0848.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0848.PNG,d41f3bfbdeec8b22c7624d610aec655a
Class4,Train,0849.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0849.PNG,8c9e3df0ff126f53b909a2126725c293
Class4,Train,0850.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0850.PNG,0b6772ede0364f35226dfb2aa14aad8b
Class4,Train,0851.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0851.PNG,1837511d51e239f7460fb099367e107b
Class4,Train,0852.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0852.PNG,2ca644911b3b5a643856187b367b17ee
Class4,Train,0853.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0853.PNG,1c2eb1b76daa41412fa81e44f9e345e5
Class4,Train,0854.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0854.PNG,aca5935f456e279add86e5265c7e7d0d
Class4,Train,0855.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0855.PNG,af59c2a1990838dc58f539a5a9795814
Class4,Train,0856.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0856.PNG,93e4893f1f49f111d723fd460b1cfd80
Class4,Train,0857.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0857.PNG,6a74b0bc9478eb7e33edebec60976b72
Class4,Train,0858.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0858.PNG,78719189b6a7ec2afc933aaf8763fbe3
Class4,Train,0859.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0859.PNG,94407d8603b5b0e590c9cbbb132fd6eb
Class4,Train,0860.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0860.PNG,4c0afbd5f2fbc6f1bab314d310b34136
Class4,Train,0861.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0861.PNG,4aba50e39371a9a4f5db301259b5bf4c
Class4,Train,0862.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0862.PNG,7cd95e41e733c8c96655363f95c41454
Class4,Train,0863.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0863.PNG,268544f907f93d78c9acd15d8ed81092
Class4,Train,0864.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0864.PNG,128d990dee4d5eb698753fd3a54f142c
Class4,Train,0865.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0865.PNG,818e43fe6fc5f7068be09baeacf3f12d
Class4,Train,0866.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0866.PNG,eb12dce093c2f7ae12c97139d53610fd
Class4,Train,0867.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0867.PNG,c399a37329f330c4a9e23da68e592319
Class4,Train,0868.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0868.PNG,3437904dc15c3809c8c39331aae6f4ba
Class4,Train,0869.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0869.PNG,a23acbc0c6e83c1c8c4a51b98f511158
Class4,Train,0870.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0870.PNG,9ae35f0eb0d8ac653fc895a19e8967cf
Class4,Train,0871.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0871.PNG,4e9b35b8799d9a4372b27e9f371ed693
Class4,Train,0872.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0872.PNG,6d8d3ea3153c16939209fc315934eaff
Class4,Train,0873.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0873.PNG,cdefdab0bbd8361a0ab951acba888354
Class4,Train,0874.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0874.PNG,5c8210f441d008493f96150c7dc1e28d
Class4,Train,0875.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0875.PNG,8dddca06d0df214d7bf7b6f37df314bc
Class4,Train,0876.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0876.PNG,f94bd88d465fc17256d910d82dae518b
Class4,Train,0877.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0877.PNG,dfc1baefc89ea80677a9ec4e95ebb079
Class4,Train,0878.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0878.PNG,97817d103e5e9d5f5ea50d6602570c4f
Class4,Train,0879.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0879.PNG,cbaf9ad5abc0a64bbf99f28b92cf9a94
Class4,Train,0880.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0880.PNG,dde7481737442f679192fa908bc24d0c
Class4,Train,0881.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0881.PNG,8e5a848a0d2742cac8e03f672c64ac2d
Class4,Train,0882.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0882.PNG,bf3f88888ee97e138442213ce5aa6afc
Class4,Train,0883.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0883.PNG,bab7139acfab8d6a6db189008a5c2d63
Class4,Train,0884.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0884.PNG,377bd53e5c1194f748761aed3aa74eac
Class4,Train,0885.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0885.PNG,f5510c786b4317dde792b8cbbb0d02db
Class4,Train,0886.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0886.PNG,e5b948e378ea005e8c15769f5fe40403
Class4,Train,0887.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0887.PNG,f4a795ec6ee816650576a522d8ca0f43
Class4,Train,0888.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0888.PNG,bf723d2e4870e6517ff513d89d4c9110
Class4,Train,0889.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0889.PNG,5dc2608c1520ce5e3d054bbc9a267476
Class4,Train,0890.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0890.PNG,eae8662bf0a1e79245b9d5f492b187f0
Class4,Train,0891.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0891.PNG,46386e125f33c7d37b34d5296f0e38fd
Class4,Train,0892.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0892.PNG,088b8017d4eebfb9d081dfcaa8467a0b
Class4,Train,0893.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0893.PNG,52f2cf077d073f668dd3c1843466fa88
Class4,Train,0894.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0894.PNG,0318fe37482a2cc051b49e90b5394115
Class4,Train,0895.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0895.PNG,58fd8075daf519a0401b1dae2f7b697d
Class4,Train,0896.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0896.PNG,8152ef596ee1a78ad7bfdd7571ebdf4f
Class4,Train,0897.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0897.PNG,cb3cfc050f5fbb7068e7261e7b5936a8
Class4,Train,0898.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0898.PNG,62dc7e0b5f463b0899f400304ef5fc63
Class4,Train,0899.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0899.PNG,dc57a9be02ae283f195e41ac293e6bc5
Class4,Train,0900.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0900.PNG,41137d270517b2d56909ee99ea0c6c5b
Class4,Train,0901.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0901.PNG,01e892ace1a73bd1c4be5f22829f58f8
Class4,Train,0902.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0902.PNG,d0384cd3cddaae22fc8f8df8a9789d6a
Class4,Train,0903.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0903.PNG,268769a1e9b168f57caa44036bd46d88
Class4,Train,0904.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0904.PNG,496a40634674ac9d23c153b69eff1ef4
Class4,Train,0905.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0905.PNG,0dcf578437e447c0787fab8c2198c8bb
Class4,Train,0906.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0906.PNG,e765a97a0b1c8f0219246ed92b88fe75
Class4,Train,0907.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0907.PNG,615005b7a7f541bfed26e68f838db01f
Class4,Train,0908.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0908.PNG,3140adda72282033b45dfe40f0e381e5
Class4,Train,0909.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0909.PNG,7c1265624dd1a1fe54c0919150c9d66b
Class4,Train,0910.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class4/Train/0910.PNG,90af9f0b303b4a9fec0f60122c6b4a5f
